game_id,date,park,inning,half,outs,play_seq,target_base,runner_id,runner_bats,pitcher_id,pitcher_throws,catcher_id,batter_id,count,score_bat,score_def,score_diff,on_1b,on_2b,on_3b,success,double_steal
SLN202507300,2025/07/30,STL10,5,1,1,37,2,walkj003,R,quanc001,R,ramia004,saggt001,21,0,2,-2,walkj003,,,1,0
SLN202508090,2025/08/09,STL10,1,0,1,4,2,tuckk001,L,palla001,R,pozoy001,kellc002,12,1,0,1,tuckk001,,,1,0
SLN202508090,2025/08/09,STL10,2,0,1,13,2,swand001,R,palla001,R,pozoy001,shawm002,00,2,0,2,swand001,,,1,0
SLN202508100,2025/08/10,STL10,4,0,1,26,2,crowp001,L,grays001,R,pagep001,happi001,11,0,2,-2,crowp001,,,1,0
SLN202508100,2025/08/10,STL10,7,1,2,52,2,walkj003,R,imans001,L,kellc002,gormn001,02,2,2,0,walkj003,,,1,0
SLN202508100,2025/08/10,STL10,9,0,1,71,2,happi001,B,romej002,L,pagep001,hoern001,00,2,3,-1,happi001,,,0,0
SLN202508110,2025/08/11,STL10,3,1,0,20,2,scotv001,L,dollc001,R,goodh001,nootl001,11,0,0,0,scotv001,,,1,0
SLN202508110,2025/08/11,STL10,3,1,2,24,2,burla001,L,dollc001,R,goodh001,contw001,00,1,0,1,burla001,,,1,0
SLN202508110,2025/08/11,STL10,4,1,1,33,2,saggt001,R,dollc001,R,goodh001,pagep001,31,1,0,1,saggt001,,winnm001,1,0
SLN202508110,2025/08/11,STL10,6,1,2,54,2,scotv001,L,anden001,R,goodh001,walkj003,00,1,0,1,scotv001,,pagep001,1,0
SLN202508120,2025/08/12,STL10,4,0,0,21,2,freet001,R,libem001,L,pozoy001,tovae001,00,0,0,0,freet001,,,0,0
SLN202508130,2025/08/13,STL10,1,1,1,6,2,herri001,R,gomba001,L,fulfb001,winnm001,32,0,0,0,herri001,,,1,0
SLN202508130,2025/08/13,STL10,2,0,0,9,2,beckj003,R,mcgrm001,R,pagep001,bernw002,10,0,0,0,beckj003,,,0,0
SLN202508130,2025/08/13,STL10,9,0,2,85,2,freet001,R,romej002,L,pagep001,monim001,10,6,5,1,freet001,,,1,0
SLN202508150,2025/08/15,STL10,3,0,1,21,2,chisj001,L,palla001,R,pagep001,volpa001,11,3,0,3,chisj001,,,1,0
SLN202508150,2025/08/15,STL10,3,0,2,25,2,domij003,B,palla001,R,pagep001,mcmar001,11,4,0,4,domij003,,,0,0
SLN202508150,2025/08/15,STL10,7,0,0,57,2,cabaj001,R,fernr001,R,pagep001,grist001,10,4,1,3,cabaj001,,,1,0
SLN202508150,2025/08/15,STL10,7,1,1,66,2,walkj003,R,dovac001,R,riceb001,saggt001,11,1,4,-3,walkj003,,,1,0
SLN202508150,2025/08/15,STL10,9,0,2,89,3,cabaj001,R,svanm001,R,pagep001,judga001,22,4,3,1,grist001,cabaj001,,1,0
SLN202508160,2025/08/16,STL10,1,0,1,6,2,domij003,B,grays001,R,pagep001,volpa001,02,2,0,2,domij003,,judga001,1,0
SLN202508160,2025/08/16,STL10,3,0,1,27,2,chisj001,L,grays001,R,pagep001,volpa001,00,3,5,-2,chisj001,,,1,0
SLN202508160,2025/08/16,STL10,5,0,0,44,2,domij003,B,grays001,R,pagep001,volpa001,02,6,5,1,domij003,,,0,0
SLN202508160,2025/08/16,STL10,7,0,1,70,2,cabaj001,R,munor001,R,pagep001,grist001,00,10,7,3,cabaj001,,,1,0
SLN202508160,2025/08/16,STL10,7,0,1,71,3,cabaj001,R,munor001,R,pagep001,grist001,30,10,7,3,,cabaj001,,1,0
SLN202508170,2025/08/17,STL10,2,0,0,10,2,chisj001,L,mikom001,R,pozoy001,goldp001,10,0,0,0,chisj001,,,1,0
SLN202508170,2025/08/17,STL10,9,0,2,91,2,chisj001,L,alcaj001,R,pozoy001,goldp001,00,7,4,3,chisj001,,,1,0
SLN202508250,2025/08/25,STL10,9,0,1,87,2,pegul001,R,obrir001,R,pagep001,simor002,01,5,6,-1,pegul001,,,1,0
SLN202508280,2025/08/28,STL10,8,0,2,70,2,cruzo001,L,obrir001,R,pozoy001,bartj003,00,1,4,-3,cruzo001,,,1,0
SLN202509010,2025/09/01,STL10,6,0,2,48,2,geloz001,R,grays001,R,pagep001,butll001,10,5,1,4,geloz001,,,0,0
SLN202509030,2025/09/03,STL10,4,0,1,28,2,rookb001,R,libem001,L,pagep001,geloz001,12,0,2,-2,rookb001,,,1,0
SLN202509050,2025/09/05,STL10,5,0,2,41,2,gilbd001,L,gracg001,R,crooj001,bailp001,10,6,0,6,gilbd001,,lee-j001,0,0
SLN202509060,2025/09/06,STL10,5,1,1,41,3,scotv001,L,verlj001,R,bailp001,nootl001,00,0,2,-2,fermj001,scotv001,,0,0
SLN202509070,2025/09/07,STL10,4,0,2,23,2,adamw002,R,grays001,R,pagep001,smitd008,11,0,0,0,adamw002,,,1,0
SLN202509150,2025/09/15,STL10,3,0,1,17,2,mclam001,R,libem001,L,crooj001,friet001,00,1,1,0,mclam001,,,1,0
SLN202509150,2025/09/15,STL10,6,1,2,49,2,contw001,R,ashcg001,R,stept001,nootl001,20,4,3,1,contw001,,,1,0
SLN202509150,2025/09/15,STL10,7,1,2,67,2,herri001,R,santt001,R,stept001,burla001,00,6,6,0,herri001,,donob001,1,0
SLN202509170,2025/09/17,STL10,3,1,1,23,2,scotv001,L,singb001,R,trevj001,nootl001,11,1,0,1,scotv001,,,1,0
SLN202509170,2025/09/17,STL10,4,1,1,34,3,burla001,L,singb001,R,trevj001,gormn001,21,1,3,-2,,burla001,,0,0
SLN202509190,2025/09/19,STL10,2,0,2,14,2,bauej001,L,grays001,R,pagep001,ortij005,01,0,1,-1,bauej001,,,1,0
SLN202509190,2025/09/19,STL10,3,1,1,28,H,donob001,L,misij001,R,contw002,arenn001,32,2,1,1,burla001,,donob001,0,0
SLN202509210,2025/09/21,STL10,2,0,2,13,2,monaa001,R,libem001,L,crooj001,jansd001,12,0,0,0,monaa001,,,1,0
SLN202509210,2025/09/21,STL10,3,0,1,21,3,perkb002,B,libem001,L,crooj001,colli001,11,0,0,0,ortij005,perkb002,,1,1
SLN202509210,2025/09/21,STL10,3,0,1,21,2,ortij005,R,libem001,L,crooj001,colli001,11,0,0,0,ortij005,perkb002,,1,1
TBA202503280,2025/03/28,TAM02,3,0,0,16,2,beckj003,R,pepir001,R,jansd001,doylb001,00,0,0,0,beckj003,,,1,0
TBA202503280,2025/03/28,TAM02,3,0,1,19,3,tovae001,R,pepir001,R,jansd001,mcmar001,31,1,0,1,,tovae001,,0,0
TBA202503280,2025/03/28,TAM02,9,0,0,79,2,martn003,L,fairp001,R,jansd001,farmk001,00,2,2,0,martn003,,,0,0
TBA202503280,2025/03/28,TAM02,9,0,2,82,2,beckj003,R,fairp001,R,jansd001,doylb001,12,2,2,0,beckj003,,,1,0
TBA202503290,2025/03/29,TAM02,8,1,2,78,2,wallt003,B,chiva001,R,goodh001,deluj001,20,1,2,-1,wallt003,,,1,0
TBA202503300,2025/03/30,TAM02,5,1,1,36,2,deluj001,R,feltr001,R,stalj001,diazy001,00,2,1,1,deluj001,,,1,0
TBA202503300,2025/03/30,TAM02,6,1,1,53,3,cabaj001,R,kinlt001,R,stalj001,rortb001,01,5,2,3,,cabaj001,,1,0
TBA202503300,2025/03/30,TAM02,6,1,2,57,2,deluj001,R,kinlt001,R,stalj001,mangj001,00,6,2,4,deluj001,,rortb001,1,0
TBA202503300,2025/03/30,TAM02,8,1,2,83,3,cabaj001,R,birdj001,R,stalj001,mangj001,10,6,4,2,deluj001,cabaj001,,0,0
TBA202503310,2025/03/31,TAM02,1,0,2,4,2,cruzo001,L,rasmd002,R,jansd001,bartj003,21,0,0,0,cruzo001,,,1,0
TBA202503310,2025/03/31,TAM02,3,0,1,17,2,kinei001,R,rasmd002,R,jansd001,phamt001,11,0,0,0,kinei001,,,1,0
TBA202503310,2025/03/31,TAM02,3,1,1,22,2,mangj001,B,mlodc001,R,bartj003,cabaj001,20,0,0,0,mangj001,,,1,0
TBA202503310,2025/03/31,TAM02,8,1,2,78,2,mangj001,B,wentj001,L,bartj003,loweb001,00,6,1,5,mangj001,,,1,0
TBA202504010,2025/04/01,TAM02,3,1,0,24,2,mangj001,B,harrt002,R,bartj003,meadc001,20,3,0,3,mangj001,,,1,0
TBA202504020,2025/04/02,TAM02,1,0,2,4,2,cruzo001,L,pepir001,R,rortb001,phamt001,10,0,0,0,cruzo001,,,1,0
TBA202504020,2025/04/02,TAM02,3,0,2,23,2,phamt001,R,pepir001,R,rortb001,hayek001,00,1,0,1,phamt001,,,1,0
TBA202504020,2025/04/02,TAM02,8,1,1,70,2,deluj001,R,holdc001,R,rodre006,diazy001,00,2,3,-1,deluj001,,,1,0
TBA202504020,2025/04/02,TAM02,9,0,2,81,2,reynb001,B,ucete001,R,rortb001,phamt001,10,4,2,2,reynb001,,,0,0
TBA202504080,2025/04/08,TAM02,1,1,1,6,2,loweb001,L,hendk001,R,darnt001,camij001,32,0,0,0,loweb001,,,0,0
TBA202504080,2025/04/08,TAM02,9,1,0,91,2,mangj001,B,jansk001,R,darnt001,wallt003,00,3,4,-1,mangj001,,,1,0
TBA202504080,2025/04/08,TAM02,9,1,0,93,2,wallt003,B,jansk001,R,darnt001,diazy001,10,3,4,-1,wallt003,,mangj001,1,0
TBA202504080,2025/04/08,TAM02,9,1,2,96,2,diazy001,R,jansk001,R,darnt001,cabaj001,00,3,4,-1,diazy001,,wallt003,1,0
TBA202504090,2025/04/09,TAM02,6,0,1,49,2,andet001,R,kellk004,R,jansd001,newmk001,12,3,4,-1,andet001,,,1,0
TBA202504110,2025/04/11,TAM02,4,1,1,33,2,morec001,R,eldeb001,R,baldd001,misnk001,21,1,1,0,morec001,,,1,0
TBA202504110,2025/04/11,TAM02,6,1,2,50,2,misnk001,L,eldeb001,R,baldd001,jansd001,00,4,1,3,misnk001,,,1,0
TBA202504110,2025/04/11,TAM02,8,1,2,77,2,morec001,R,johnp001,R,baldd001,jansd001,00,5,3,2,morec001,,,1,0
TBA202504120,2025/04/12,TAM02,1,0,0,2,2,harrm004,L,rasmd002,R,rortb001,rilea001,01,0,0,0,harrm004,,,1,0
TBA202504120,2025/04/12,TAM02,2,0,2,15,2,delab001,R,rasmd002,R,rortb001,allen002,02,0,1,-1,delab001,,albio001,1,0
TBA202504120,2025/04/12,TAM02,2,1,1,19,2,cabaj001,R,smita001,R,murps001,wallt003,01,1,0,1,cabaj001,,,0,0
TBA202504120,2025/04/12,TAM02,8,1,1,84,2,cabaj001,R,lee-d005,L,murps001,wallt003,01,3,3,0,cabaj001,,,1,0
TBA202504120,2025/04/12,TAM02,8,1,1,85,3,cabaj001,R,lee-d005,L,murps001,wallt003,21,3,3,0,,cabaj001,,0,0
TBA202504120,2025/04/12,TAM02,9,0,2,99,2,albio001,B,sulsc001,R,jansd001,murps001,00,5,3,2,albio001,,rilea001,1,0
TBA202504130,2025/04/13,TAM02,1,1,2,9,2,cabaj001,R,salec001,L,murps001,jansd001,00,2,0,2,cabaj001,,,1,0
TBA202504130,2025/04/13,TAM02,4,1,0,28,2,cabaj001,R,salec001,L,murps001,jansd001,12,2,0,2,cabaj001,,,1,0
TBA202504130,2025/04/13,TAM02,5,0,2,36,2,albio001,B,boylj001,R,jansd001,kelej001,00,0,3,-3,albio001,,,1,0
TBA202504130,2025/04/13,TAM02,6,0,0,46,2,allen002,R,boylj001,R,jansd001,white006,10,0,4,-4,allen002,,,1,0
TBA202504130,2025/04/13,TAM02,6,0,1,50,2,harrm004,L,montm003,L,jansd001,rilea001,12,1,4,-3,harrm004,allen002,,1,0
TBA202504130,2025/04/13,TAM02,6,1,1,57,2,mangj001,B,johnp001,R,murps001,wallt003,11,4,3,1,mangj001,,,1,0
TBA202504140,2025/04/14,TAM02,3,1,1,30,2,mangj001,B,houct001,R,narvc002,diazy001,10,8,1,7,mangj001,,jansd001,1,0
TBA202504150,2025/04/15,TAM02,3,0,2,26,2,rafac001,R,pepir001,R,rortb001,narvc002,00,5,1,4,rafac001,,stort001,1,0
TBA202504150,2025/04/15,TAM02,4,0,0,32,2,duraj001,L,pepir001,R,rortb001,dever001,02,5,1,4,duraj001,,,1,0
TBA202504160,2025/04/16,TAM02,4,1,2,32,2,morec001,R,newcs001,L,narvc002,jansd001,02,0,1,-1,morec001,,,0,0
TBA202504160,2025/04/16,TAM02,5,0,1,35,3,duraj001,L,littz001,R,jansd001,dever001,00,1,0,1,,duraj001,,0,0
TBA202504170,2025/04/17,TAM02,3,1,1,30,2,palar002,L,yarbr001,L,escaj001,mangj001,11,3,1,2,palar002,,,1,0
TBA202504170,2025/04/17,TAM02,7,0,2,75,2,volpa001,R,montm003,L,jansd001,escaj001,00,6,3,3,volpa001,,,1,0
TBA202504180,2025/04/18,TAM02,8,0,2,60,2,cabro002,B,ucete001,R,jansd001,bellc002,01,1,0,1,cabro002,,,0,0
TBA202504190,2025/04/19,TAM02,2,1,2,17,2,mangj001,B,carrc003,R,wella002,misnk001,01,0,3,-3,mangj001,,,1,0
TBA202504190,2025/04/19,TAM02,3,0,2,23,2,chisj001,L,baz-s001,R,rortb001,volpa001,30,3,0,3,chisj001,,wella002,1,0
TBA202504190,2025/04/19,TAM02,9,0,0,86,2,reyep001,R,fairp001,R,rortb001,judga001,12,6,4,2,reyep001,,cabro002,1,0
TBA202504190,2025/04/19,TAM02,9,0,0,88,2,judga001,R,fairp001,R,rortb001,wella002,12,7,4,3,judga001,,reyep001,0,0
TBA202504190,2025/04/19,TAM02,9,1,1,100,2,diazy001,R,willd004,R,wella002,loweb001,00,6,8,-2,diazy001,,simpc001,1,0
TBA202504200,2025/04/20,TAM02,3,0,2,20,2,bellc002,L,pepir001,R,jansd001,goldp001,12,2,0,2,bellc002,,,1,0
TBA202504200,2025/04/20,TAM02,8,0,2,59,2,goldp001,R,orzee001,R,jansd001,chisj001,00,3,0,3,goldp001,,,1,0
TBA202504200,2025/04/20,TAM02,8,1,2,65,2,simpc001,L,cruzf002,R,wella002,diazy001,10,0,3,-3,simpc001,,,1,0
TBA202504290,2025/04/29,TAM02,8,0,1,64,2,wittb002,R,rodrm001,R,jansd001,pasqv001,10,2,1,1,wittb002,,,1,0
TBA202504290,2025/04/29,TAM02,9,0,1,79,2,garcm003,R,orzee001,R,jansd001,wated001,00,2,1,1,garcm003,,,1,0
TBA202504300,2025/04/30,TAM02,3,0,0,17,2,isbek001,L,rasmd002,R,jansd001,indij001,22,2,0,2,isbek001,,,1,0
TBA202504300,2025/04/30,TAM02,3,0,2,19,2,wittb002,R,rasmd002,R,jansd001,pasqv001,10,2,0,2,wittb002,,,0,0
TBA202505010,2025/05/01,TAM02,2,0,0,10,2,garcm003,R,baz-s001,R,rortb001,massm001,10,0,1,-1,garcm003,,,1,0
TBA202505010,2025/05/01,TAM02,2,0,1,12,3,garcm003,R,baz-s001,R,rortb001,canhm001,01,0,1,-1,,garcm003,,1,0
TBA202505010,2025/05/01,TAM02,4,0,1,28,3,garcm003,R,baz-s001,R,rortb001,massm001,11,0,1,-1,,garcm003,,1,0
TBA202505060,2025/05/06,TAM02,3,0,1,19,2,turnt001,R,rasmd002,R,rortb001,harpb003,01,3,0,3,turnt001,,,1,0
TBA202505060,2025/05/06,TAM02,3,0,2,22,3,turnt001,R,rasmd002,R,rortb001,castn001,12,3,0,3,schwk001,turnt001,,1,1
TBA202505060,2025/05/06,TAM02,3,0,2,22,2,schwk001,L,rasmd002,R,rortb001,castn001,12,3,0,3,schwk001,turnt001,,1,1
TBA202505060,2025/05/06,TAM02,7,0,1,53,2,realj001,R,orzee001,R,rortb001,marsb002,10,3,2,1,realj001,,,0,0
TBA202505070,2025/05/07,TAM02,6,0,0,50,2,rojaj003,R,rodrm001,R,jansd001,stotb001,10,6,0,6,rojaj003,,,1,0
TBA202505080,2025/05/08,TAM02,2,1,2,16,2,meadc001,R,luzaj001,L,realj001,wallt003,01,1,1,0,meadc001,,,0,0
TBA202505080,2025/05/08,TAM02,3,1,0,21,2,wallt003,B,luzaj001,L,realj001,diazy001,22,1,1,0,wallt003,,,1,0
TBA202505080,2025/05/08,TAM02,3,1,2,25,2,morec001,R,luzaj001,L,realj001,aranj001,12,2,1,1,morec001,,,0,0
TBA202505080,2025/05/08,TAM02,8,1,0,75,2,aranj001,L,romaj004,R,realj001,jansd001,00,5,4,1,aranj001,,,1,0
TBA202505080,2025/05/08,TAM02,8,1,2,79,2,cabaj001,R,romaj004,R,realj001,misnk001,00,5,4,1,cabaj001,,aranj001,1,0
TBA202505080,2025/05/08,TAM02,9,1,0,99,2,wallt003,B,alvaj004,L,realj001,diazy001,32,5,5,0,wallt003,,,0,0
TBA202505080,2025/05/08,TAM02,10,0,2,107,2,turnt001,R,rodrm001,R,jansd001,rojaj003,00,7,5,2,turnt001,,,1,0
TBA202505090,2025/05/09,TAM02,1,0,1,3,2,chouj001,R,littz001,R,jansd001,contw002,01,0,0,0,chouj001,,,1,0
TBA202505090,2025/05/09,TAM02,5,0,2,38,2,chouj001,R,littz001,R,jansd001,contw002,02,2,2,0,chouj001,,,1,0
TBA202505090,2025/05/09,TAM02,6,1,2,52,2,camij001,R,mearn001,R,contw002,meadc001,01,2,2,0,camij001,,morec001,1,0
TBA202505100,2025/05/10,TAM02,4,0,2,28,2,yelic001,L,bradt002,R,rortb001,durbc002,00,1,0,1,yelic001,,,0,0
TBA202505100,2025/05/10,TAM02,5,1,2,43,2,simpc001,L,alext001,L,contw002,aranj001,11,2,2,0,simpc001,,,1,0
TBA202505100,2025/05/10,TAM02,9,1,0,78,2,camij001,R,andeg002,R,contw002,misnk001,31,2,2,0,camij001,,,0,0
TBA202505100,2025/05/10,TAM02,9,1,2,82,2,misnk001,L,megit001,R,contw002,jankt001,00,2,2,0,misnk001,,,1,0
TBA202505110,2025/05/11,TAM02,3,0,1,17,2,bauej001,L,rasmd002,R,jansd001,durbc002,11,0,1,-1,bauej001,,,1,0
TBA202505110,2025/05/11,TAM02,6,0,2,55,2,turab002,L,montm003,L,jansd001,hoskr001,12,3,2,1,turab002,,,1,0
TBA202505110,2025/05/11,TAM02,8,0,0,77,2,yelic001,L,orzee001,R,rortb001,contw002,01,3,2,1,yelic001,,,1,0
TBA202505190,2025/05/19,TAM02,2,0,2,12,2,meyej002,R,pepir001,R,jansd001,smitc010,10,1,0,1,meyej002,,,1,0
TBA202505190,2025/05/19,TAM02,2,0,2,15,2,mccoc001,R,pepir001,R,jansd001,penaj004,10,3,0,3,mccoc001,,,0,0
TBA202505190,2025/05/19,TAM02,3,0,2,23,2,parei001,R,pepir001,R,jansd001,diazy004,12,3,0,3,parei001,,penaj004,0,0
TBA202505190,2025/05/19,TAM02,7,1,2,66,3,jansd001,R,abreb002,R,carav001,diazy001,10,3,4,-1,meadc001,jansd001,,1,1
TBA202505190,2025/05/19,TAM02,7,1,2,66,2,meadc001,R,abreb002,R,carav001,diazy001,10,3,4,-1,meadc001,jansd001,,1,1
TBA202505190,2025/05/19,TAM02,8,1,2,78,2,camij001,R,abreb002,R,carav001,loweb001,01,3,4,-1,camij001,,,1,0
TBA202505190,2025/05/19,TAM02,9,0,2,86,2,mccoc001,R,montm003,L,rortb001,penaj004,12,4,3,1,mccoc001,,,0,0
TBA202505190,2025/05/19,TAM02,9,1,1,90,3,simpc001,L,hadej001,L,carav001,wallt003,00,3,4,-1,,simpc001,,1,0
TBA202505200,2025/05/20,TAM02,1,0,2,4,2,altuj001,R,littz001,R,jansd001,walkc002,12,0,0,0,altuj001,,,1,0
TBA202505200,2025/05/20,TAM02,8,1,1,72,3,diazy001,R,okers001,L,carav001,aranj001,11,0,2,-2,cabaj001,diazy001,,1,1
TBA202505200,2025/05/20,TAM02,8,1,1,72,2,cabaj001,R,okers001,L,carav001,aranj001,11,0,2,-2,cabaj001,diazy001,,1,1
TBA202505210,2025/05/21,TAM02,5,1,1,43,2,cabaj001,R,browh001,R,diazy004,simpc001,00,5,2,3,cabaj001,,,1,0
TBA202505210,2025/05/21,TAM02,5,1,1,44,3,cabaj001,R,browh001,R,diazy004,simpc001,11,5,2,3,,cabaj001,,1,0
TBA202505210,2025/05/21,TAM02,5,1,2,46,2,simpc001,L,browh001,R,diazy004,misnk001,10,5,2,3,simpc001,,,1,0
TBA202505210,2025/05/21,TAM02,5,1,2,47,3,simpc001,L,browh001,R,diazy004,misnk001,31,5,2,3,,simpc001,,0,0
TBA202505210,2025/05/21,TAM02,8,1,1,74,2,misnk001,L,whitf002,R,diazy004,meadc001,00,5,4,1,misnk001,,,1,0
TBA202505230,2025/05/23,TAM02,4,1,1,34,2,simpc001,L,lauee001,L,kirka001,diazy001,31,3,0,3,simpc001,,,1,0
TBA202505230,2025/05/23,TAM02,7,1,2,63,2,camij001,R,greec003,R,kirka001,loweb001,01,3,1,2,camij001,,,0,0
TBA202505250,2025/05/25,TAM02,1,1,1,7,2,lowej002,L,bassc001,R,sanca009,loweb001,00,0,0,0,lowej002,,,1,0
TBA202505250,2025/05/25,TAM02,4,1,0,32,2,simpc001,L,bassc001,R,sanca009,wallt003,11,2,0,2,simpc001,,,1,0
TBA202505250,2025/05/25,TAM02,4,1,2,36,2,misnk001,L,bassc001,R,sanca009,diazy001,00,2,0,2,misnk001,,simpc001,1,0
TBA202505270,2025/05/27,TAM02,2,1,2,19,H,aranj001,L,ryanj002,R,jeffr002,rortb001,21,0,2,-2,misnk001,,aranj001,0,0
TBA202505270,2025/05/27,TAM02,7,1,1,57,2,cabaj001,R,varll001,R,jeffr002,misnk001,10,1,3,-2,cabaj001,,,1,0
TBA202505270,2025/05/27,TAM02,7,1,1,58,3,cabaj001,R,varll001,R,jeffr002,misnk001,11,1,3,-2,,cabaj001,,1,0
TBA202505280,2025/05/28,TAM02,1,0,2,4,2,larnt001,L,rasmd002,R,jansd001,lee-b002,01,0,0,0,larnt001,,,1,0
TBA202505280,2025/05/28,TAM02,4,1,1,31,2,simpc001,L,lopep002,R,vazqc001,wallt003,10,3,0,3,simpc001,,,1,0
TBA202505280,2025/05/28,TAM02,4,1,2,34,3,simpc001,L,lopep002,R,vazqc001,jansd001,11,3,0,3,misnk001,simpc001,,1,1
TBA202505280,2025/05/28,TAM02,4,1,2,34,2,misnk001,L,lopep002,R,vazqc001,jansd001,11,3,0,3,misnk001,simpc001,,1,1
TBA202506030,2025/06/03,TAM02,6,1,1,51,H,camij001,R,latzj001,L,higak001,misnk001,22,3,0,3,mangj001,,camij001,1,1
TBA202506030,2025/06/03,TAM02,6,1,1,51,2,mangj001,B,latzj001,L,higak001,misnk001,22,3,0,3,mangj001,,camij001,1,1
TBA202506040,2025/06/04,TAM02,3,1,2,27,2,mangj001,B,rockk001,R,heimj001,thaim001,10,5,0,5,mangj001,,,1,0
TBA202506040,2025/06/04,TAM02,4,1,1,36,2,lowej002,L,webbj002,R,heimj001,loweb001,00,5,0,5,lowej002,,,1,0
TBA202506050,2025/06/05,TAM02,1,0,1,3,2,smitj007,L,pepir001,R,jansd001,seagc001,11,0,0,0,smitj007,,,0,0
TBA202506050,2025/06/05,TAM02,4,0,0,23,2,langw001,R,pepir001,R,jansd001,seagc001,32,1,1,0,langw001,,,0,0
TBA202506050,2025/06/05,TAM02,8,0,0,62,2,smitj007,L,orzee001,R,jansd001,langw001,01,3,1,2,smitj007,,,1,0
TBA202506060,2025/06/06,TAM02,2,1,1,18,2,meadc001,R,cabre003,R,ramia004,wallt003,32,1,0,1,meadc001,,,1,0
TBA202506060,2025/06/06,TAM02,5,0,1,42,2,myerd001,R,littz001,R,thaim001,sanoj001,00,1,3,-2,myerd001,,,0,0
TBA202506060,2025/06/06,TAM02,5,1,2,48,2,cabaj001,R,venea001,L,ramia004,thaim001,10,3,1,2,cabaj001,,,1,0
TBA202506070,2025/06/07,TAM02,5,0,1,45,2,lopeo001,R,montm003,L,jansd001,hickl001,11,7,6,1,lopeo001,,sancj003,1,0
TBA202506070,2025/06/07,TAM02,10,0,2,101,2,hernh001,R,cleag001,L,jansd001,myerd001,12,11,10,1,hernh001,,,0,0
TBA202506080,2025/06/08,TAM02,1,0,1,4,2,lopeo001,R,rasmd002,R,thaim001,hickl001,01,1,0,1,lopeo001,,,0,0
TBA202506080,2025/06/08,TAM02,3,0,2,23,2,lopeo001,R,rasmd002,R,thaim001,hickl001,11,1,0,1,lopeo001,,,1,0
TBA202506080,2025/06/08,TAM02,8,1,1,73,3,diazy001,R,faucc001,R,hickl001,loweb001,01,2,2,0,,diazy001,,1,0
TBA202506080,2025/06/08,TAM02,8,1,2,76,2,camij001,R,faucc001,R,hickl001,aranj001,02,3,2,1,camij001,,,1,0
TBA202506170,2025/06/17,TAM02,9,0,0,81,2,carld002,B,sulsc001,R,jansd001,hollj003,00,4,1,3,carld002,,,1,0
TBA202506170,2025/06/17,TAM02,9,0,1,86,3,hollj003,L,kellk004,R,jansd001,westj002,01,5,1,4,hendg002,hollj003,,0,0
TBA202506180,2025/06/18,TAM02,3,1,2,37,2,cabaj001,R,blews001,R,sancg002,jansd001,00,3,8,-5,cabaj001,,,1,0
TBA202506180,2025/06/18,TAM02,5,1,2,57,2,cabaj001,R,canoy001,R,sancg002,wallt003,00,4,8,-4,cabaj001,,,1,0
TBA202506180,2025/06/18,TAM02,6,0,1,71,2,cowsc001,L,cleag001,L,jansd001,mullc002,32,8,8,0,cowsc001,,,1,0
TBA202506180,2025/06/18,TAM02,6,1,2,76,2,cabaj001,R,domis001,R,sancg002,jansd001,01,8,8,0,cabaj001,,,0,0
TBA202506180,2025/06/18,TAM02,7,1,2,89,2,lowej002,L,kitta001,R,sancg002,aranj001,00,10,8,2,lowej002,,camij001,1,0
TBA202506190,2025/06/19,TAM02,2,0,1,11,2,laurr001,R,rasmd002,R,jansd001,cowsc001,01,0,0,0,laurr001,,,0,0
TBA202506190,2025/06/19,TAM02,3,1,0,20,2,cabaj001,R,mortc002,R,rutsa001,misnk001,01,0,0,0,cabaj001,,,1,0
TBA202506210,2025/06/21,TAM02,1,1,2,15,2,wallt003,B,gipss001,R,rogej004,jansd001,00,4,0,4,wallt003,,cabaj001,1,0
TBA202506220,2025/06/22,TAM02,3,1,2,23,2,morec001,R,mizec001,R,dingd001,loweb001,12,0,1,-1,morec001,,,1,0
TBA202506220,2025/06/22,TAM02,7,1,0,60,2,cabaj001,R,lee-c005,R,dingd001,thaim001,32,1,3,-2,cabaj001,,,1,0
TBA202506220,2025/06/22,TAM02,8,0,0,69,2,mckiz001,L,orzee001,R,thaim001,torrg001,11,3,1,2,mckiz001,,,1,0
TBA202506300,2025/06/30,TAM02,4,1,1,34,3,mangj001,B,lopej007,L,langs001,cabaj001,01,3,4,-1,aranj001,mangj001,,0,0
TBA202506300,2025/06/30,TAM02,8,1,0,76,2,diazy001,R,kellm004,R,langs001,loweb001,10,4,4,0,diazy001,,,1,0
TBA202506300,2025/06/30,TAM02,9,0,1,87,2,urial001,R,fairp001,R,jansd001,butll001,01,4,4,0,urial001,,muncm002,1,0
TBA202506300,2025/06/30,TAM02,9,0,2,90,2,wilsj006,R,fairp001,R,jansd001,rookb001,02,6,4,2,wilsj006,,,0,0
TBA202507010,2025/07/01,TAM02,1,0,2,5,3,butll001,L,baz-s001,R,jansd001,kurtn001,02,0,0,0,,butll001,,1,0
TBA202507010,2025/07/01,TAM02,1,1,2,10,2,meadc001,R,sprij001,L,langs001,camij001,12,0,0,0,meadc001,,,1,0
TBA202507010,2025/07/01,TAM02,2,1,1,18,2,cabaj001,R,sprij001,L,langs001,jansd001,00,1,0,1,cabaj001,,,1,0
TBA202507010,2025/07/01,TAM02,8,1,1,75,2,wallt003,B,newcs001,L,langs001,camij001,10,3,3,0,wallt003,,,1,0
