runner_id,pitcher_id,catcher_id,target_base,steal_of_second,inning,late_inning,outs,balls,strikes,score_diff,close_game,runner_bats_lhb,runner_prior_sr,runner_prior_att,pitcher_prior_sr_allowed,catcher_prior_cs_rate,success
newmk001,lynnl001,grany001,2,1,3,0,1,0,1,0,1,0,0.625,1,0.75,0.1884,1
indij001,clevm001,zavas001,2,1,1,0,1,2,1,0,1,0,0.8438,3,0.8676,0.1515,1
indij001,clevm001,zavas001,3,0,3,0,2,0,0,-1,1,0,0.8611,4,0.875,0.1471,1
friet001,peted003,alvaf001,2,1,2,0,0,1,2,1,1,1,0.8864,6,0.75,0.1,1
stees001,brigj002,alvaf001,2,1,6,0,0,3,2,5,0,0,0.7188,3,0.75,0.0952,0
stept001,verlj001,alvaf001,2,1,1,0,2,0,2,1,1,0,0.7917,1,0.7917,0.1364,0
lindf001,gibai001,stept001,2,1,7,1,1,1,0,1,1,0,0.8125,7,0.6389,0.1364,0
indij001,sengk001,alvaf001,2,1,5,0,0,0,1,4,0,0,0.875,5,0.8438,0.1739,0
ramoh001,schmc002,higak001,3,0,3,0,1,0,0,-1,1,0,0.75,0,0.7917,0.1875,0
fralj001,cordj001,higak001,3,0,6,0,0,3,2,-1,1,1,0.7292,7,0.75,0.2353,1
fralj001,britj003,rortb001,2,1,1,0,2,1,2,1,1,1,0.75,8,0.7917,0.2,0
badeh001,gibai001,casac001,2,1,10,1,2,0,0,3,0,0,0.8214,2,0.575,0.5,1
kinei001,greeh001,maill001,2,1,3,0,1,0,0,-1,1,0,0.6786,2,0.875,0.2,0
maill001,abrea001,higak001,2,1,5,0,2,1,0,-1,1,0,0.75,0,0.75,0.2222,1
bauej001,greeh001,maill001,2,1,7,1,2,0,1,2,0,1,0.6786,2,0.7955,0.2381,1
senzn001,montj004,kniza001,2,1,3,0,1,0,1,1,1,0,0.8214,2,0.7917,0.1667,1
myerw001,gallg001,barrt004,2,1,8,1,1,1,2,0,1,0,0.7917,1,0.75,0.2,1
edmat001,diaza004,maill001,2,1,9,1,0,1,2,0,1,0,0.6786,2,0.6389,0.2273,1
dejop001,ashcg001,stept001,2,1,2,0,1,0,0,0,1,0,0.6786,2,0.7917,0.1739,1
donob001,ashcg001,stept001,2,1,2,0,2,2,0,1,1,1,0.7917,1,0.8214,0.1667,1
burla001,ashcg001,stept001,2,1,2,0,2,1,0,2,0,1,0.7917,1,0.8438,0.16,0
mclam001,strac001,contw001,2,1,7,1,1,0,1,-2,0,0,0.875,5,0.7917,0.1667,0
fairs001,matzs001,contw001,3,0,3,0,2,2,1,5,0,0,0.7188,3,0.7917,0.2857,1
newmk001,matzs001,contw001,2,1,3,0,2,2,1,5,0,0,0.6786,2,0.8214,0.25,1
yepej001,simsl001,maill001,2,1,7,1,2,2,1,0,1,0,0.75,0,0.7188,0.2174,0
gormn001,simsl001,maill001,3,0,8,1,2,2,0,1,1,1,0.7917,1,0.6389,0.25,1
friet001,verhd001,kniza001,2,1,8,1,1,1,0,-2,0,1,0.8958,7,0.75,0.1538,1
kniza001,busea001,maill001,2,1,9,1,2,1,1,2,0,0,0.75,0,0.75,0.24,1
fralj001,burnc002,carav001,2,1,2,0,0,2,2,-2,0,1,0.6964,9,0.75,0.25,1
bensw001,burnc002,carav001,2,1,4,0,1,1,0,0,1,1,0.8438,3,0.7917,0.2222,1
brosm001,farmb001,maill001,2,1,7,1,2,0,2,0,1,0,0.75,0,0.8214,0.2308,1
indij001,strzp001,carav001,2,1,8,1,0,3,1,0,1,0,0.7955,6,0.75,0.2,1
monaa001,diaza004,maill001,2,1,9,1,2,0,0,0,1,0,0.75,0,0.675,0.2222,1
bensw001,willd004,carav001,2,1,9,1,1,1,1,0,1,1,0.8611,4,0.75,0.1818,1
newmk001,pegue001,carav001,3,0,10,1,2,0,0,0,1,0,0.7188,3,0.75,0.1667,1
indij001,pegue001,carav001,2,1,10,1,2,0,0,0,1,0,0.8125,7,0.7917,0.1538,1
yelic001,ashcg001,casac001,2,1,1,0,0,3,2,0,1,1,0.7188,3,0.75,0.4444,1
fralj001,rea-c001,contw002,2,1,1,0,2,1,0,-1,1,1,0.7167,10,0.7917,0.1429,1
stees001,rea-c001,contw002,2,1,1,0,2,0,1,0,1,0,0.6389,4,0.8214,0.125,1
bensw001,rea-c001,contw002,2,1,4,0,2,0,1,-7,0,1,0.875,5,0.8438,0.1111,1
fralj001,rea-c001,contw002,2,1,5,0,2,1,0,-7,0,1,0.7344,11,0.8611,0.1,1
fralj001,rea-c001,contw002,3,0,5,0,2,2,1,-7,0,1,0.75,12,0.875,0.0909,1
stees001,rea-c001,contw002,2,1,5,0,2,2,1,-7,0,0,0.675,5,0.8864,0.0833,1
fairs001,megit001,contw002,2,1,6,0,0,2,2,-7,0,0,0.75,4,0.75,0.0769,1
indij001,megit001,contw002,2,1,6,0,2,0,1,-4,0,0,0.8269,8,0.7917,0.0714,1
indij001,megit001,contw002,3,0,6,0,2,1,1,-4,0,0,0.8393,9,0.8214,0.0667,1
yelic001,liveb001,stept001,3,0,5,0,1,2,1,5,0,1,0.75,4,0.8438,0.1923,1
millo002,liveb001,stept001,2,1,5,0,2,1,2,5,0,0,0.75,0,0.8611,0.1852,1
mclam001,tehej001,contw002,2,1,1,0,2,0,1,0,1,0,0.7955,6,0.7917,0.0625,0
vargm001,youna002,maill001,2,1,6,0,1,1,0,4,0,0,0.75,0,0.7917,0.2143,1
mclam001,syndn001,smitw003,2,1,1,0,1,0,0,-2,0,0,0.7292,7,0.7917,0.1429,1
stees001,syndn001,smitw003,2,1,1,0,2,0,0,0,1,0,0.7045,6,0.8214,0.1333,1
newmk001,syndn001,smitw003,2,1,2,0,0,1,1,-1,1,0,0.75,4,0.8438,0.125,1
stees001,syndn001,smitw003,2,1,3,0,1,1,1,-2,0,0,0.7292,7,0.8611,0.1176,1
delae003,kersc001,barna001,2,1,2,0,1,0,1,0,1,0,0.775,5,0.7917,0.0714,1
stees001,handb001,diaze005,2,1,8,1,0,1,0,1,1,0,0.75,8,0.875,0.0455,1
fralj001,handb001,diaze005,2,1,8,1,1,0,0,1,1,1,0.7639,13,0.8864,0.0435,1
mclam001,davin001,diaze005,2,1,2,0,2,1,0,2,0,0,0.75,8,0.8214,0.0417,0
jonen002,liveb001,casac001,2,1,3,0,2,2,1,-2,0,1,0.7917,1,0.875,0.4,1
friet001,smita001,darnt001,2,1,3,0,0,2,1,-3,0,1,0.9038,8,0.75,0.1667,1
friet001,smita001,darnt001,3,0,3,0,1,0,0,-3,0,1,0.9107,9,0.775,0.1628,1
harrm004,duard001,maill001,2,1,4,0,1,1,0,1,1,1,0.85,10,0.75,0.2069,0
acunr001,duard001,maill001,2,1,4,0,2,0,0,1,1,0,0.8202,52,0.625,0.2333,1
delae003,mchuc001,darnt001,2,1,5,0,0,0,1,-1,1,0,0.7955,6,0.8214,0.1591,1
albio001,gibai001,maill001,2,1,6,0,2,0,1,-2,0,0,0.7955,6,0.6136,0.2258,1
delae003,yatek001,darnt001,H,0,6,0,1,0,2,4,0,0,0.8125,7,0.7969,0.1556,0
mclam001,jimej003,darnt001,2,1,8,1,2,1,2,1,1,0,0.6964,9,0.8214,0.1739,1
friet001,shusj001,darnt001,2,1,3,0,2,0,0,-3,0,1,0.9167,10,0.8269,0.1702,1
albio001,ashcg001,casac001,2,1,4,0,2,1,0,1,1,0,0.8125,7,0.775,0.3636,1
delae003,tonkm001,darnt001,2,1,5,0,2,1,2,-2,0,0,0.75,8,0.8438,0.1667,1
acunr001,bracs001,maill001,2,1,8,1,1,0,1,3,0,0,0.8233,53,0.75,0.2188,1
friet001,mortc002,murps001,2,1,1,0,0,1,0,0,1,1,0.9219,11,0.8594,0.2034,1
acunr001,gibai001,stept001,3,0,6,0,1,0,0,0,1,0,0.8263,54,0.6458,0.1786,1
stees001,minta001,murps001,2,1,7,1,2,1,0,-2,0,0,0.7679,9,0.8125,0.2,1
albio001,farmb001,stept001,2,1,8,1,0,2,1,2,0,0,0.8269,8,0.8438,0.1724,1
rilea001,diaza004,stept001,2,1,8,1,1,0,1,2,0,0,0.8214,2,0.7045,0.1667,1
newmk001,minta001,murps001,2,1,8,1,2,0,0,-3,0,0,0.775,5,0.8269,0.1967,1
bensw001,lugos001,sancg002,2,1,3,0,2,0,0,0,1,1,0.8864,6,0.7917,0.1667,1
fralj001,wachm001,nolaa002,3,0,2,0,2,0,0,0,1,1,0.7763,14,0.7917,0.0833,0
grist001,willb003,stept001,2,1,3,0,0,3,2,0,1,1,0.7188,3,0.75,0.1613,1
tatif002,willb003,stept001,3,0,3,0,2,3,2,1,1,0,0.7188,3,0.7917,0.1562,0
fralj001,wachm001,nolaa002,2,1,4,0,0,3,2,0,1,1,0.7375,15,0.6786,0.1538,1
millo002,simsl001,stept001,2,1,7,1,0,2,1,0,1,0,0.7917,1,0.675,0.1818,1
bensw001,peraf001,contw002,2,1,3,0,1,0,0,-1,1,1,0.8958,7,0.75,0.1176,1
adamw002,abboa001,maill001,2,1,4,0,1,0,0,2,0,0,0.75,0,0.75,0.2121,0
perkb002,farmb001,maill001,2,1,7,1,1,3,2,3,0,0,0.75,0,0.8611,0.2353,1
turab002,youna002,maill001,2,1,7,1,2,0,2,3,0,1,0.625,1,0.8214,0.2286,1
taylt002,duard001,maill001,2,1,9,1,1,3,2,3,0,0,0.75,0,0.6786,0.2222,1
senzn001,milnh001,contw002,2,1,7,1,1,0,0,1,1,0,0.8438,3,0.75,0.1111,0
delae003,roget002,bailp001,2,1,9,1,0,1,0,0,1,0,0.7679,9,0.75,0.0667,1
delae003,roget002,bailp001,3,0,9,1,0,2,0,0,1,0,0.7833,10,0.7917,0.0625,0
friet001,manas001,sabob001,3,0,3,0,1,0,0,0,1,1,0.9265,12,0.75,0.1429,0
sabob001,ashcg001,stept001,2,1,2,0,1,3,2,0,1,1,0.75,0,0.7955,0.1765,0
delae003,cobba001,bailp001,2,1,1,0,0,1,0,0,1,0,0.7344,11,0.8214,0.1176,0
bensw001,junij001,bailp001,3,0,6,0,1,0,1,5,0,1,0.9038,8,0.7917,0.1667,1
senzn001,henrt001,moreg001,3,0,1,0,1,0,0,-1,1,0,0.75,4,0.6964,0.3488,1
mclam001,henrt001,moreg001,2,1,1,0,1,0,0,-1,1,0,0.7167,10,0.7167,0.3409,1
bensw001,gilbt001,moreg001,3,0,7,1,1,1,2,3,0,1,0.9107,9,0.75,0.3333,0
martk001,willb003,stept001,2,1,6,0,2,2,0,1,1,0,0.875,5,0.6786,0.2,0
friet001,ruizj001,kellc002,2,1,1,0,0,1,2,1,1,1,0.875,13,0.6786,0.1,0
mclam001,gilbt001,kellc002,2,1,6,0,0,0,0,0,1,0,0.7344,11,0.625,0.129,0
vottj001,ferrj002,ruizk001,2,1,9,1,1,1,0,0,1,1,0.75,0,0.75,0.16,1
vottj001,macha003,ruizk001,3,0,9,1,1,0,2,0,1,1,0.7917,1,0.75,0.1538,1
thoml002,abboa001,maill001,2,1,1,0,1,0,2,0,1,0,0.6786,2,0.625,0.2162,1
thoml002,abboa001,maill001,3,0,4,0,1,0,0,4,0,0,0.7188,3,0.6786,0.2105,1
menej001,law-d001,maill001,2,1,8,1,2,0,1,3,0,0,0.75,0,0.75,0.2051,1
abrac001,richl001,stept001,2,1,2,0,1,3,2,4,0,1,0.9038,8,0.75,0.2222,1
calla002,farmb001,stept001,H,0,4,0,1,1,1,1,1,0,0.8214,2,0.875,0.2162,0
friet001,macha003,ruizk001,2,1,5,0,1,0,0,-2,0,1,0.8289,14,0.7917,0.1481,1
abrac001,cruzf002,stept001,2,1,6,0,1,0,0,2,0,1,0.9107,9,0.7917,0.2368,1
alu-j001,gibai001,stept001,2,1,9,1,2,1,2,3,0,1,0.75,0,0.6731,0.2308,1
bensw001,peree004,fortn001,2,1,3,0,1,0,1,-1,1,1,0.85,10,0.7917,0.1111,1
newmk001,peree004,fortn001,2,1,4,0,1,1,0,3,0,0,0.7955,6,0.8214,0.1053,1
friet001,okers001,fortn001,2,1,7,1,1,0,1,3,0,1,0.8375,15,0.8438,0.1,1
friet001,garrb001,fortn001,3,0,2,0,2,0,0,0,1,1,0.8452,16,0.7188,0.0952,0
delae003,puk-a001,stalj001,2,1,7,1,1,1,1,3,0,0,0.6912,12,0.8214,0.2105,0
brenw002,ashcg001,stept001,2,1,1,0,2,1,2,2,0,1,0.7917,1,0.7292,0.225,1
stram002,ashcg001,stept001,2,1,2,0,1,1,2,2,0,0,0.8214,2,0.75,0.2195,1
stram002,ashcg001,stept001,2,1,7,1,1,1,1,2,0,0,0.8438,3,0.7679,0.2143,1
stees001,syndn001,gallc001,2,1,1,0,1,1,1,1,1,0,0.7833,10,0.875,0.4444,1
mclam001,syndn001,naylb001,2,1,3,0,2,0,2,0,1,0,0.6912,12,0.8864,0.2222,1
friet001,syndn001,naylb001,2,1,4,0,2,1,2,2,0,1,0.8068,17,0.8958,0.2,1
mclam001,hents001,naylb001,3,0,8,1,0,1,1,5,0,0,0.7083,13,0.7917,0.1818,1
delae003,hents001,naylb001,2,1,8,1,0,1,1,5,0,0,0.6528,13,0.8214,0.1667,1
merrw001,kennb001,stept001,2,1,1,0,1,1,0,0,1,0,0.675,5,0.7917,0.2093,1
varsd001,law-d001,stept001,2,1,9,1,1,3,2,1,1,1,0.8438,3,0.7917,0.2045,1
vottj001,romaj004,kirka001,3,0,9,1,1,0,0,-1,1,1,0.8214,2,0.75,0.3333,1
encac001,romaj004,kirka001,2,1,9,1,1,0,0,-1,1,0,0.75,0,0.7917,0.3077,1
delae003,wickj001,amaym001,2,1,3,0,2,1,0,0,1,0,0.6711,14,0.625,0.08,1
hoern001,ashcg001,stept001,2,1,4,0,0,3,2,0,1,0,0.9044,29,0.7833,0.2,0
bellc002,simsl001,stept001,2,1,6,0,0,1,2,2,0,1,0.875,13,0.7045,0.2174,1
hoern001,molls001,maill001,2,1,5,0,2,0,1,0,1,0,0.8786,30,0.8214,0.2,1
happi001,molls001,maill001,2,1,5,0,2,1,2,1,1,0,0.75,8,0.8438,0.1951,1
bellc002,gibai001,maill001,2,1,8,1,1,0,0,1,1,1,0.8816,14,0.6964,0.1905,0
encac001,alzoa001,gomey001,2,1,9,1,1,3,2,0,1,0,0.7917,1,0.775,0.25,1
stees001,assaj001,gomey001,2,1,1,0,2,1,0,0,1,0,0.7969,11,0.8125,0.2464,0
hoern001,abboa001,maill001,2,1,5,0,2,1,0,0,1,0,0.8819,31,0.7188,0.2093,1
bellc002,abboa001,maill001,2,1,6,0,1,0,0,0,1,1,0.8375,15,0.75,0.2045,0
friet001,assaj001,gomey001,2,1,6,0,2,1,2,0,1,1,0.8152,18,0.75,0.2571,0
fralj001,leitm002,gomey001,3,0,9,1,0,0,1,-1,1,1,0.75,16,0.8125,0.2676,1
badeh001,tailj001,amaym001,2,1,5,0,0,0,0,1,1,0,0.8438,3,0.8289,0.0769,0
taucm001,kennb001,stept001,2,1,8,1,0,0,0,4,0,1,0.75,8,0.8214,0.2128,1
happi001,kennb001,stept001,2,1,8,1,2,0,1,5,0,0,0.7679,9,0.8438,0.2083,1
delae003,millb004,ralec001,2,1,2,0,0,0,1,-2,0,0,0.6875,15,0.8214,0.2222,0
martn004,millb004,ralec001,2,1,3,0,0,0,0,-2,0,0,0.8438,3,0.7188,0.2632,0
frant002,diaza004,stept001,2,1,9,1,2,0,0,0,1,0,0.7917,1,0.7292,0.2041,1
delae003,munoa002,ralec001,2,1,9,1,0,0,1,0,1,0,0.6548,16,0.7917,0.3,1
bensw001,gilbl002,ralec001,3,0,3,0,0,0,2,-1,1,1,0.8594,11,0.7917,0.2857,1
delae003,gilbl002,ralec001,2,1,6,0,1,0,2,-5,0,0,0.6705,17,0.8214,0.2727,1
martn004,verhd001,contw001,H,0,4,0,2,0,1,-3,0,0,0.75,4,0.7917,0.2222,1
stees001,verhd001,contw001,2,1,4,0,2,0,1,-3,0,0,0.75,12,0.8214,0.2,1
edmat001,cruzf002,maill001,2,1,7,1,1,2,0,2,0,0,0.7188,3,0.8214,0.2222,1
badeh001,thomz002,contw001,2,1,2,0,2,0,2,2,0,0,0.75,4,0.75,0.1818,1
winnm001,molls001,stept001,2,1,4,0,2,2,1,0,1,0,0.625,1,0.8611,0.2,1
friet001,thomz002,contw001,2,1,4,0,2,1,1,-1,1,1,0.7812,19,0.7917,0.1667,0
kniza001,greeh001,maill001,2,1,4,0,2,2,2,-1,1,0,0.7917,1,0.8125,0.2174,1
indij001,palla001,kniza001,2,1,6,0,2,1,2,4,0,0,0.85,10,0.8214,0.1429,1
keplm001,cruzf002,stept001,2,1,2,0,0,3,2,0,1,1,0.75,0,0.8438,0.1961,1
stees001,maedk001,jeffr002,3,0,4,0,2,0,0,-2,0,0,0.7639,13,0.8214,0.1818,1
fralj001,maedk001,jeffr002,2,1,4,0,2,0,0,-2,0,1,0.7614,17,0.8438,0.1667,1
castw003,diaza004,maill001,2,1,9,1,0,0,0,-1,1,0,0.6786,2,0.75,0.2128,1
farmk001,molls001,maill001,3,0,9,1,1,1,0,0,1,0,0.75,0,0.875,0.2083,1
vazqc001,molls001,maill001,2,1,9,1,1,1,0,0,1,0,0.75,0,0.8864,0.2041,1
friet001,jacka003,rodre006,2,1,1,0,2,0,1,0,1,1,0.75,20,0.75,0.2222,1
delae003,ortil003,rodre006,2,1,2,0,0,1,2,0,1,0,0.6848,18,0.75,0.2,1
delae003,ortil003,rodre006,3,0,2,0,1,1,0,0,1,0,0.6979,19,0.7917,0.1818,1
bae-j001,gibai001,maill001,2,1,7,1,0,2,2,-1,1,1,0.575,5,0.65,0.2,1
delae003,faltb001,rodre006,2,1,2,0,1,1,0,4,0,0,0.71,20,0.5938,0.1667,1
delae003,faltb001,rodre006,3,0,2,0,1,3,1,4,0,0,0.7212,21,0.6389,0.1538,1
friet001,hernj005,rodre006,2,1,7,1,2,1,1,0,1,1,0.7596,21,0.7917,0.1429,1
bae-j001,law-d001,stept001,3,0,8,1,2,0,2,4,0,1,0.6136,6,0.8214,0.1923,0
rodrj007,civaa001,zunim001,2,1,3,0,1,1,1,-1,1,0,0.75,8,0.75,0.1111,1
gimea001,gilbl002,ralec001,2,1,4,0,2,0,0,2,0,1,0.7955,6,0.8438,0.2609,1
kelej001,quanc001,zunim001,2,1,3,0,2,2,2,3,0,1,0.7188,3,0.8214,0.1,1
stram002,festm001,murpt002,2,1,7,1,0,2,1,-2,0,0,0.8611,4,0.75,0.0909,1
rosaa003,speig001,murpt002,2,1,7,1,1,1,2,-2,0,0,0.8214,2,0.75,0.0833,1
hernt002,plesz001,gallc001,2,1,6,0,2,1,0,1,1,0,0.6786,2,0.75,0.4,1
ramij003,kirbg001,ralec001,2,1,6,0,1,2,2,-1,1,0,0.675,5,0.675,0.25,1
rodrj007,stept002,vilom001,2,1,10,1,1,0,2,0,1,0,0.7679,9,0.75,0.2,1
kwans001,topaj001,ralec001,2,1,10,1,1,1,2,0,1,1,0.75,4,0.8214,0.24,1
haggs001,deloe001,vilom001,2,1,11,1,2,1,0,2,0,0,0.75,0,0.75,0.1667,1
kinei001,biebs001,zunim001,2,1,2,0,0,0,2,2,0,0,0.5938,3,0.75,0.0909,1
gimea001,germd001,trevj001,2,1,2,0,0,1,0,-2,0,1,0.8125,7,0.7917,0.125,1
rosaa003,germd001,trevj001,2,1,3,0,1,2,2,-1,1,0,0.8438,3,0.8214,0.1111,1
kwans001,hamii001,trevj001,2,1,7,1,0,1,1,0,1,1,0.775,5,0.75,0.1,1
ramij003,hamii001,trevj001,2,1,7,1,2,0,2,1,1,0,0.7045,6,0.7917,0.0909,1
arral001,biebs001,zunim001,2,1,3,0,1,1,2,2,0,1,0.5357,2,0.7917,0.0833,0
hampg001,karij001,gallc001,2,1,6,0,0,1,0,1,1,0,0.75,0,0.75,0.3636,1
delab001,morge001,gallc001,3,0,7,1,1,1,0,2,0,0,0.5357,2,0.75,0.3333,1
naylj001,luzaj001,fortn001,2,1,3,0,2,2,1,2,0,1,0.775,5,0.75,0.1364,1
rosaa003,luzaj001,fortn001,3,0,5,0,1,0,0,2,0,0,0.8611,4,0.7917,0.1304,1
chisj001,stept002,zunim001,2,1,7,1,0,0,0,-3,0,1,0.8611,4,0.7917,0.1538,1
doylb001,battp001,zunim001,2,1,2,0,1,1,0,1,1,0,0.7045,6,0.7917,0.1429,1
treja001,deloe001,zunim001,2,1,6,0,0,1,1,4,0,0,0.75,0,0.7917,0.1333,1
kwans001,feltr001,diaze005,2,1,6,0,0,0,1,-5,0,1,0.7955,6,0.75,0.08,1
doylb001,pilkk001,zunim001,2,1,8,1,2,2,1,4,0,0,0.7292,7,0.75,0.125,1
gimea001,marqg001,servb001,3,0,2,0,0,0,2,2,0,1,0.8269,8,0.75,0.3333,0
kwans001,handb001,servb001,3,0,7,1,1,0,0,2,0,1,0.8125,7,0.8958,0.4286,1
rosaa003,handb001,servb001,2,1,7,1,1,0,0,2,0,0,0.875,5,0.9038,0.375,1
solad001,deloe001,zunim001,2,1,8,1,0,0,0,2,0,0,0.75,0,0.8214,0.1176,1
castw003,karij001,zunim001,2,1,6,0,2,1,1,-1,1,0,0.7188,3,0.7917,0.1111,1
vazqc001,karij001,gallc001,2,1,8,1,1,1,2,-2,0,0,0.7917,1,0.8214,0.3077,1
greer003,bibet001,zunim001,2,1,1,0,2,0,0,0,1,1,0.7917,1,0.75,0.1053,1
badda001,bibet001,zunim001,2,1,2,0,1,0,1,-1,1,1,0.8611,4,0.7917,0.1,0
greer003,biebs001,gallc001,2,1,1,0,2,0,2,0,1,1,0.8214,2,0.6786,0.2857,1
baezj001,biebs001,gallc001,2,1,3,0,2,1,1,-1,1,0,0.8611,4,0.7188,0.2667,1
mckiz001,biebs001,gallc001,2,1,5,0,0,0,2,-1,1,1,0.6786,2,0.75,0.25,1
brenw002,cisnj001,rogej004,2,1,8,1,0,1,1,1,1,1,0.8214,2,0.75,0.1818,1
naylj001,andet002,thaim001,2,1,2,0,0,0,1,1,1,1,0.7955,6,0.7045,0.2121,1
rosaa003,detmr001,thaim001,2,1,1,0,0,2,2,-1,1,0,0.8864,6,0.8088,0.2059,1
monim001,quanc001,gallc001,2,1,3,0,1,1,1,1,1,1,0.8438,3,0.8438,0.2353,1
kwans001,detmr001,thaim001,2,1,6,0,0,0,1,-3,0,1,0.8269,8,0.8194,0.2,1
monim001,deloe001,gallc001,2,1,7,1,2,0,0,1,1,1,0.8611,4,0.8438,0.2222,1
stram002,teper001,thaim001,2,1,8,1,2,1,2,2,0,0,0.875,5,0.625,0.1944,1
renfh001,stept002,fry-d001,2,1,9,1,2,1,0,-2,0,0,0.75,0,0.8214,0.125,1
ohtas001,clase001,zunim001,2,1,9,1,0,1,1,-2,0,1,0.8088,12,0.75,0.1429,1
robel002,gaddh001,zunim001,2,1,1,0,2,1,0,0,1,0,0.8088,12,0.75,0.1364,0
rosaa003,lambj003,grany001,2,1,1,0,2,3,1,0,1,0,0.8958,7,0.75,0.1857,1
brenw002,schoj002,grany001,2,1,2,0,1,1,0,0,1,1,0.8438,3,0.7917,0.1831,0
frazc001,currx001,zunim001,2,1,9,1,1,1,2,2,0,0,0.7188,3,0.8214,0.1739,1
frazc001,quanc001,gallc001,2,1,3,0,0,1,0,0,1,0,0.75,4,0.8611,0.2105,1
nootl001,biebs001,zunim001,2,1,3,0,2,0,2,0,1,1,0.8611,4,0.775,0.1667,0
ramij003,palla001,contw001,2,1,8,1,0,1,1,2,0,0,0.7292,7,0.8438,0.2308,0
donob001,sandn001,fry-d001,3,0,10,1,0,1,0,0,1,1,0.8214,2,0.75,0.1111,1
gimea001,crawk001,wongc001,2,1,2,0,1,2,1,0,1,1,0.7679,9,0.8269,0.1967,0
valde002,bibet001,zunim001,2,1,4,0,2,0,1,1,1,1,0.75,4,0.6786,0.2,1
duraj001,clase001,zunim001,2,1,9,1,0,1,0,-3,0,1,0.9022,18,0.7917,0.1923,1
refsr001,karij001,gallc001,2,1,6,0,2,0,0,-1,1,0,0.75,4,0.8438,0.2,1
penaj004,allel003,zunim001,2,1,6,0,0,1,2,1,1,0,0.5938,3,0.4688,0.1852,0
altuj001,sandn001,zunim001,2,1,7,1,1,1,2,1,1,0,0.8438,3,0.7917,0.2143,1
tuckk001,currx001,fry-d001,2,1,14,1,2,0,0,1,1,1,0.7955,6,0.8438,0.1,1
tuckk001,currx001,fry-d001,3,0,14,1,2,1,2,1,1,1,0.8125,7,0.8611,0.0909,1
julkc001,mcket001,zunim001,2,1,2,0,0,1,1,2,0,0,0.75,4,0.75,0.2069,1
altuj001,mcket001,zunim001,2,1,3,0,0,1,1,2,0,0,0.8611,4,0.7917,0.2,1
julkc001,mcket001,zunim001,2,1,4,0,0,1,1,2,0,0,0.775,5,0.8214,0.1935,1
dubom001,mcket001,zunim001,2,1,4,0,1,1,0,4,0,0,0.75,4,0.8438,0.1875,1
kwans001,franj006,maldm001,2,1,7,1,1,2,1,-4,0,1,0.8393,9,0.75,0.0833,1
meyej002,herrt002,zunim001,2,1,8,1,2,0,2,2,0,0,0.6786,2,0.75,0.1818,1
dubom001,herrt002,gallc001,2,1,9,1,0,0,0,2,0,0,0.775,5,0.7917,0.1905,1
brenw002,bielb001,salac001,2,1,2,0,1,0,0,2,0,1,0.75,4,0.75,0.1667,1
naylj001,bielb001,salac001,2,1,3,0,2,1,1,2,0,1,0.8125,7,0.7917,0.1429,0
julkc001,biebs001,gallc001,2,1,4,0,0,1,1,-2,0,0,0.7955,6,0.7045,0.1818,0
ariag002,bielb001,salac001,2,1,4,0,1,0,0,3,0,0,0.75,0,0.6786,0.25,0
ruize001,hents001,naylb001,2,1,7,1,2,0,0,2,0,0,0.9167,10,0.8438,0.1538,1
ruize001,willg004,naylb001,2,1,3,0,0,1,2,1,1,0,0.9219,11,0.75,0.1429,1
ruize001,clase001,naylb001,2,1,9,1,1,1,2,-1,1,0,0.9265,12,0.8214,0.1333,1
ramij003,searj001,perec003,2,1,4,0,2,0,0,0,1,0,0.6731,8,0.8214,0.2,0
gimea001,searj001,perec003,2,1,5,0,1,0,2,0,1,1,0.7167,10,0.7188,0.3333,1
kwans001,searj001,perec003,2,1,6,0,1,1,2,1,1,1,0.85,10,0.75,0.2857,0
yelic001,bibet001,naylb001,2,1,3,0,1,0,0,1,1,1,0.775,5,0.7188,0.125,1
kwans001,peraf001,contw002,2,1,4,0,0,2,2,-2,0,1,0.7969,11,0.7917,0.1579,1
perkb002,civaa001,naylb001,2,1,4,0,0,1,1,2,0,0,0.7917,1,0.7917,0.1176,0
freet001,payaj001,carav001,2,1,8,1,1,3,2,0,1,0,0.75,0,0.75,0.1429,0
perkb002,clase001,naylb001,2,1,9,1,2,0,0,0,1,0,0.6786,2,0.8438,0.1667,1
acunr001,willg004,naylb001,2,1,3,0,1,0,0,1,1,0,0.8292,55,0.7917,0.1579,1
rosaa003,eldeb001,murps001,2,1,3,0,2,3,1,-2,0,0,0.9038,8,0.8125,0.1935,1
acunr001,biebs001,gallc001,2,1,5,0,1,0,0,-2,0,0,0.832,56,0.6458,0.2174,1
freet001,yatek001,darnt001,2,1,7,1,0,1,2,-1,1,0,0.625,1,0.75,0.1633,1
kwans001,yatek001,darnt001,2,1,7,1,2,0,2,0,1,1,0.8088,12,0.7639,0.16,1
gimea001,jimej003,darnt001,2,1,8,1,1,0,1,1,1,1,0.7344,11,0.8438,0.1569,1
fry-d001,jimej003,darnt001,2,1,8,1,2,1,2,1,1,0,0.7917,1,0.8611,0.1538,1
harrm004,herrt002,naylb001,2,1,6,0,1,3,2,5,0,1,0.7969,11,0.8214,0.15,1
wittb002,bibet001,naylb001,2,1,1,0,1,0,0,0,1,0,0.75,12,0.75,0.1429,1
